date,bond_id,bond_nm,price,increase_rt,premium_rt,dblow,curr_iss_amt,convert_value,ytm_rt,rating_cd,sw_name,market_cd,maturity_dt,year_left,volume,turnover_rt,convert_price,sprice,sincrease_rt,pb,_extra_1,_extra_2
2026-04-17,127092,运机转债,322.0,2.77,38.15,360.15,5.25,233.09,-25.23,AA-,机械设备,szmb,2029-09-21,3.433,30137.44,18.07,12.09,28.18,2.18,2.77,,
2026-04-17,111021,奥锐转债,153.0,-0.4,38.46,191.46,8.121,110.51,-5.67,AA-,医药生物,shmb,2030-07-26,4.277,8032.77,6.41,24.94,27.56,-1.92,4.41,,
2026-04-17,123258,胜蓝转02,176.23,-0.66,38.75,214.98,4.499,127.01,-7.33,AA-,电子,szcy,2031-08-28,5.367,32244.87,40.08,54.46,69.17,1.75,7.02,,
2026-04-17,127064,杭氧转债,149.77,-0.65,39.41,189.18,11.364,107.43,-13.49,AA+,基础化工,szmb,2028-05-19,2.09,5207.6,3.07,25.97,27.9,-1.2,2.76,,
2026-04-17,123237,佳禾转债,149.309,0.84,39.56,188.87,4.315,106.98,-6.38,A+,电子,szcy,2030-01-04,3.721,3345.9,5.21,13.46,14.4,0.0,1.81,,
2026-04-17,113624,正川转债,138.054,-0.58,39.8,177.85,4.048,98.75,-14.84,A+,医药生物,shmb,2027-04-28,1.03,3498.98,6.25,20.07,19.82,-1.34,2.49,,
2026-04-17,127030,盛虹转债,128.8,1.7,39.81,168.61,49.975,92.13,-17.39,AA+,石油石化,szmb,2027-03-22,0.929,30182.44,4.66,13.21,12.17,5.46,2.34,,
2026-04-17,123176,精测转2,275.789,-1.56,39.88,315.67,12.754,197.16,-26.43,AA-,机械设备,szcy,2029-03-02,2.877,33353.63,9.5,64.71,127.58,-2.16,9.44,,
2026-04-17,118018,瑞科转债,144.642,0.65,39.98,184.62,4.299,103.33,-10.08,A,基础化工,shkc,2028-08-18,2.34,7163.83,11.53,21.0,21.7,1.21,4.44,,
2026-04-17,127108,太能转债,135.0,0.13,40.31,175.31,29.498,96.22,-2.92,AA+,公用事业,szmb,2031-03-28,4.948,9769.3,2.45,5.55,5.34,0.19,0.86,,
2026-04-17,127105,龙星转债,137.501,-0.31,40.41,177.91,7.54,97.93,-3.73,AA-,基础化工,szmb,2030-01-31,3.795,5566.71,5.38,5.8,5.68,-2.74,1.55,,
2026-04-17,123224,宇邦转债,154.0,-0.15,40.67,194.67,2.848,109.48,-7.21,A+,电力设备,szcy,2029-09-19,3.427,4967.25,11.4,36.82,40.31,-2.23,2.38,,
2026-04-17,118060,瑞可转债,187.067,0.58,40.97,228.04,10.0,132.7,-8.34,AA-,电子,shkc,2031-11-13,5.578,35352.77,18.83,73.85,98.0,1.35,8.79,,
2026-04-17,123195,蓝晓转02,174.0,-0.4,40.98,214.98,5.458,123.43,-12.0,A+,基础化工,szcy,2029-04-17,3.0,56823.47,57.97,59.38,73.29,2.33,8.92,,
2026-04-17,123253,永贵转债,146.504,2.67,41.01,187.51,9.799,103.9,-4.45,AA-,机械设备,szcy,2031-03-13,4.907,21787.79,15.33,18.23,18.94,6.11,2.95,,
2026-04-17,118058,微导转债,290.971,-0.17,41.2,332.17,11.7,206.08,-16.36,AA,电力设备,shkc,2031-08-06,5.307,61556.9,18.09,33.57,69.18,-1.17,10.76,,
2026-04-17,113694,清源转债,145.828,0.34,41.64,187.47,5.0,102.96,-4.11,A+,电力设备,shmb,2031-04-08,4.978,2497.26,3.43,12.86,13.24,-0.68,2.66,,
2026-04-17,113698,凯众转债,164.439,3.67,41.84,206.28,3.08,115.93,-6.77,AA-,汽车,shmb,2031-08-15,5.332,56297.75,109.41,12.74,14.77,0.14,3.87,,
2026-04-17,113671,武进转债,147.843,0.8,41.94,189.78,3.094,104.16,-7.8,AA,钢铁,shmb,2029-07-10,3.233,10946.88,24.02,7.93,8.26,-0.12,1.76,,
2026-04-17,127049,希望转2,118.032,0.27,42.04,160.07,81.434,83.1,-5.3,AAA,农林牧渔,szmb,2027-11-02,1.545,18375.97,1.91,10.59,8.8,-1.23,1.54,,
2026-04-17,113655,欧22转债,136.465,0.22,42.32,178.79,19.999,95.89,-7.18,AA,轻工制造,shmb,2028-08-05,2.304,6319.77,2.32,52.77,50.6,-0.33,1.59,,
2026-04-17,123112,万讯转债,137.518,0.27,42.32,179.84,2.265,96.63,-14.59,AA-,机械设备,szcy,2027-04-08,0.975,3873.9,12.44,8.3,8.02,0.12,2.19,,
2026-04-17,127034,绿茵转债,138.464,0.0,42.42,180.88,4.279,97.22,-16.39,AA-,环保,szmb,2027-04-30,1.036,4447.11,7.54,11.51,11.19,-2.01,1.45,,
2026-04-17,127061,美锦转债,121.882,-0.02,42.47,164.35,27.89,85.55,0.09,A+,煤炭,szmb,2028-04-20,2.011,7810.69,2.3,5.26,4.5,-1.75,1.45,,
2026-04-17,113066,平煤转债,149.44,0.54,42.79,192.23,14.274,104.65,-10.15,AAA,煤炭,shmb,2029-03-16,2.915,3512.0,1.65,7.52,7.87,-1.01,0.72,,
2026-04-17,110099,福能转债,148.486,-0.41,42.96,191.45,38.02,103.86,-5.33,AA+,公用事业,shmb,2031-10-13,5.493,7493.44,1.33,9.84,10.22,1.69,1.08,,
2026-04-17,113688,国检转债,139.469,-0.28,43.66,183.13,7.998,97.09,-4.01,AA+,社会服务,shmb,2030-10-17,4.504,3032.31,2.71,6.52,6.33,-0.78,2.49,,
2026-04-17,113070,渝水转债,129.989,0.14,43.7,173.69,18.998,90.46,-3.27,AAA,环保,shmb,2031-01-09,4.734,6344.64,2.57,4.82,4.36,-0.23,1.22,,
2026-04-17,128129,青农转债,107.54,0.03,43.87,151.41,49.997,74.75,1.21,AAA,银行,szmb,2026-08-25,0.356,19625.8,3.65,4.0,2.99,0.0,0.35,,
2026-04-17,110090,爱迪转债,140.292,0.42,44.32,184.61,15.696,97.21,-8.68,AA,汽车,shmb,2028-09-23,2.438,6237.68,2.84,17.55,17.06,-1.61,1.86,,
2026-04-17,127099,盛航转债,137.18,1.32,44.56,181.74,4.541,94.9,-3.74,AA-,交通运输,szmb,2029-12-06,3.641,6643.24,10.68,15.48,14.69,1.31,1.3,,
2026-04-17,128138,侨银转债,134.498,0.62,44.89,179.39,4.199,92.83,-5.73,A+,环保,szmb,2026-11-17,0.586,4929.34,8.74,14.64,13.59,3.19,2.18,,
2026-04-17,123216,科顺转债,138.256,-0.07,45.22,183.48,21.978,95.2,-4.45,AA,建筑材料,szcy,2029-08-04,3.301,8845.93,2.91,6.67,6.35,-0.47,1.55,,
2026-04-17,123119,康泰转2,129.941,-0.08,45.27,175.21,19.99,89.45,-10.25,AA,医药生物,szcy,2027-07-15,1.244,6521.89,2.51,15.73,14.07,-1.19,1.64,,
2026-04-17,111003,聚合转债,144.994,1.59,45.51,190.5,2.035,99.65,-10.65,AA-,基础化工,shmb,2028-03-07,1.89,7191.64,24.48,11.37,11.33,1.8,1.8,,
2026-04-17,127080,声迅转债,161.059,0.29,45.93,206.99,2.793,110.37,-10.77,A,计算机,szmb,2028-12-30,2.707,10618.64,23.45,28.94,31.94,1.46,3.65,,
2026-04-17,113067,燃23转债,134.288,-0.2,46.14,180.43,29.999,91.89,-5.8,AAA,公用事业,shmb,2029-07-27,3.28,4791.36,1.19,7.4,6.8,-1.02,1.19,,
2026-04-17,118040,宏微转债,146.32,1.17,46.22,192.54,4.297,100.07,-5.94,A,电子,shkc,2029-07-25,3.274,5742.76,9.13,28.51,28.53,1.86,5.66,,
2026-04-17,110073,国投转债,107.167,-0.01,46.52,153.69,79.991,73.14,-0.59,AAA,非银金融,shmb,2026-07-24,0.269,16890.97,1.97,9.42,6.89,-1.01,0.78,,
2026-04-17,123104,卫宁转债,132.536,-0.24,46.85,179.39,9.699,90.25,-10.4,AA,计算机,szcy,2027-03-16,0.912,2776.12,2.16,9.44,8.52,-1.05,3.36,,
2026-04-17,110084,贵燃转债,128.551,0.06,46.94,175.49,9.151,87.48,-7.97,AA,公用事业,shmb,2027-12-27,1.696,4990.31,4.25,7.11,6.22,-0.64,2.26,,
2026-04-17,113054,绿动转债,129.681,0.41,47.24,176.92,23.598,88.08,-8.19,AA+,环保,shmb,2028-02-25,1.86,7389.01,2.42,8.89,7.83,-1.63,1.36,,
2026-04-17,127050,麒麟转债,135.017,0.38,47.43,182.45,20.86,91.58,-11.45,AA,汽车,szmb,2027-11-11,1.57,7115.32,2.53,19.36,17.73,-0.45,1.33,,
2026-04-17,127054,双箭转债,133.485,0.07,47.48,180.97,5.136,90.51,-8.46,AA,基础化工,szmb,2028-02-11,1.822,2352.08,3.43,7.06,6.39,-1.54,1.22,,
2026-04-17,123257,安克转债,156.636,-0.59,47.6,204.24,11.047,106.12,-6.29,AA+,电子,szcy,2031-06-16,5.167,9146.5,5.3,110.58,117.35,-2.76,5.98,,
2026-04-17,113037,紫银转债,109.541,0.0,47.7,157.24,44.995,74.17,1.59,AA+,银行,shmb,2026-07-23,0.266,11526.37,2.34,3.6,2.67,-0.37,0.48,,
2026-04-17,123133,佩蒂转债,136.039,0.06,47.81,183.85,7.198,92.04,-8.67,AA-,农林牧渔,szcy,2027-12-22,1.682,2999.03,3.06,17.58,16.18,-0.43,2.03,,
2026-04-17,127104,姚记转债,154.0,-0.45,47.95,201.95,5.823,104.09,-6.47,A+,传媒,szmb,2030-01-24,3.775,2959.42,3.31,20.06,20.88,-1.23,2.33,,
2026-04-17,118025,奕瑞转债,145.981,0.74,48.26,194.24,14.217,98.46,-9.71,AA,医药生物,shkc,2028-10-24,2.523,9569.19,4.64,114.97,113.2,1.82,3.86,,
2026-04-17,123189,晓鸣转债,137.026,-1.21,48.55,185.58,3.287,92.24,-5.18,A,农林牧渔,szcy,2029-04-06,2.973,4442.98,9.83,19.34,17.84,-3.93,4.26,,
2026-04-17,111018,华康转债,134.522,0.46,48.6,183.12,13.022,90.53,-3.25,AA-,基础化工,shmb,2029-12-25,3.693,4912.08,2.81,16.26,14.72,-0.27,1.39,,
2026-04-17,118007,山石转债,140.697,0.41,49.2,189.9,2.671,94.3,-9.42,A,计算机,shkc,2028-03-22,1.932,2938.4,7.86,16.5,15.56,-1.33,3.83,,
2026-04-17,118036,力合转债,141.923,0.8,49.94,191.86,3.8,94.65,-5.38,AA-,电子,shkc,2029-06-28,3.2,1743.47,3.25,23.93,22.65,0.13,3.15,,
2026-04-17,118037,上声转债,138.115,0.3,50.58,188.7,4.679,91.72,-5.49,A+,汽车,shkc,2029-07-06,3.222,2867.39,4.44,28.99,26.59,-1.19,2.61,,
2026-04-17,118035,国力转债,142.862,1.4,50.62,193.48,4.8,94.85,-5.66,A+,电子,shkc,2029-06-12,3.156,3791.1,5.57,62.54,59.32,3.6,4.93,,
2026-04-17,127031,洋丰转债,134.141,0.25,51.12,185.26,9.999,88.77,-17.67,AA,基础化工,szmb,2027-03-25,0.937,3702.92,2.77,17.09,15.17,-1.62,1.64,,
2026-04-17,123220,易瑞转债,142.88,0.5,51.23,194.11,2.907,94.48,-5.44,A+,医药生物,szcy,2029-08-18,3.34,3272.97,7.92,8.87,8.38,-1.87,3.74,,
2026-04-17,111024,澳弘转债,169.111,0.67,52.53,221.64,5.8,110.87,-6.57,AA-,电子,shmb,2031-12-10,5.652,15190.98,15.4,34.04,37.74,5.13,2.97,,
2026-04-17,127072,博实转债,141.476,0.3,52.95,194.43,4.498,92.5,-8.19,AA,机械设备,szmb,2028-09-22,2.436,2154.63,3.39,15.06,13.93,-0.64,3.56,,
2026-04-17,127059,永东转2,135.015,0.06,53.02,188.04,3.791,88.24,-7.05,AA-,基础化工,szmb,2028-04-08,1.978,3735.7,7.32,8.16,7.2,-1.77,1.33,,
2026-04-17,123223,九典转02,143.098,0.07,53.58,196.68,2.053,93.18,-5.6,A+,医药生物,szcy,2029-09-15,3.416,1203.07,4.1,14.95,13.93,-1.76,2.61,,
2026-04-17,118052,浩瀚转债,154.611,-0.55,53.6,208.21,3.539,100.66,-5.16,A+,计算机,shkc,2031-03-13,4.907,3656.64,6.69,24.26,24.42,-1.53,3.69,,
2026-04-17,127111,金威转债,141.37,-0.43,53.86,195.23,12.924,91.88,-4.07,AA,食品饮料,szmb,2031-08-20,5.345,5235.47,2.86,19.59,18.0,-1.69,2.42,,
2026-04-17,113674,华设转债,137.298,0.76,54.28,191.58,3.999,88.99,-5.06,AA,建筑装饰,shmb,2029-07-21,3.263,3575.11,6.51,8.45,7.52,-0.53,0.97,,
2026-04-17,111001,山玻转债,142.605,-0.28,54.49,197.1,5.994,92.31,-12.1,AA-,建筑材料,shmb,2027-11-08,1.562,11419.66,13.26,11.18,10.32,-1.62,2.4,,
2026-04-17,113665,汇通转债,136.003,0.86,55.54,191.54,3.596,87.44,-5.12,AA-,建筑装饰,shmb,2028-12-15,2.666,3350.89,6.87,6.29,5.5,0.18,2.29,,
2026-04-17,123124,晶瑞转2,143.728,1.31,56.27,200.0,5.225,91.97,-19.06,A+,电子,szcy,2027-08-16,1.332,3551.4,4.76,16.69,15.35,1.93,6.22,,
2026-04-17,113659,莱克转债,133.521,-0.36,56.92,190.44,11.998,85.09,-6.48,AA,家用电器,shmb,2028-10-14,2.496,5580.88,3.49,31.72,26.99,-2.39,2.7,,
2026-04-17,113652,伟22转债,135.44,0.13,58.52,193.96,14.766,85.44,-7.72,AA,环保,shmb,2028-07-22,2.266,5903.23,2.96,27.27,23.3,0.47,2.72,,
2026-04-17,118042,奥维转债,151.309,2.92,58.68,209.99,11.399,95.36,-7.04,AA-,电力设备,shkc,2029-08-10,3.318,23651.98,13.78,84.42,80.5,4.42,6.7,,
2026-04-17,113692,保隆转债,135.058,0.37,59.3,194.36,13.897,84.78,-3.82,AA,汽车,shmb,2030-10-31,4.543,3907.03,2.09,39.36,33.37,0.79,2.19,,
2026-04-17,123193,海能转债,134.135,0.5,59.66,193.8,5.997,84.01,-4.11,AA-,电子,szcy,2029-04-13,2.992,3964.82,4.95,14.7,12.35,0.57,2.32,,
2026-04-17,110086,精工转债,129.726,0.23,60.15,189.88,19.999,81.0,-5.8,AA,建筑装饰,shmb,2028-04-22,2.016,4913.67,1.9,4.79,3.88,-0.77,0.83,,
2026-04-17,127046,百润转债,132.542,0.41,60.18,192.72,11.274,82.74,-11.19,AA,食品饮料,szmb,2027-09-29,1.452,2312.8,1.55,20.63,17.07,-1.33,3.64,,
2026-04-17,127113,长高转债,157.873,-0.21,60.35,218.22,7.586,98.46,-5.47,AA-,电力设备,szmb,2032-03-08,5.896,5004.08,4.17,11.01,10.84,-0.37,2.59,,
2026-04-17,113696,伯25转债,140.81,-0.17,60.6,201.41,28.019,87.68,-4.1,AA,汽车,shmb,2031-07-01,5.208,4867.56,1.24,52.42,45.96,-1.1,3.49,,
2026-04-17,113679,芯能转债,137.461,1.14,61.09,198.55,8.798,85.33,-3.96,AA-,公用事业,shmb,2029-10-26,3.529,3304.91,2.76,12.75,10.88,-0.37,2.39,,
2026-04-17,127083,山路转债,128.139,0.73,61.18,189.32,48.359,79.5,-4.75,AAA,建筑装饰,szmb,2029-03-24,2.937,7890.93,1.27,7.61,6.05,1.68,0.37,,
2026-04-17,127102,浙建转债,129.0,0.11,61.37,190.37,9.951,79.94,-3.84,AA+,建筑装饰,szmb,2029-12-25,3.693,3214.87,2.51,10.22,8.17,-0.37,1.25,,
2026-04-17,110100,龙建转债,138.153,-0.04,61.53,199.68,10.0,85.53,-3.39,AA,建筑装饰,shmb,2032-01-21,5.767,1767.14,1.28,4.63,3.96,-0.75,1.03,,
2026-04-17,113656,嘉诚转债,130.018,0.12,62.92,192.94,7.998,79.81,-3.9,AA-,交通运输,shmb,2028-09-01,2.378,4361.33,4.2,10.35,8.26,-1.9,1.54,,
2026-04-17,127069,小熊转债,133.255,0.06,63.01,196.27,5.041,81.75,-4.82,AA-,家用电器,szmb,2028-08-12,2.323,1927.28,2.87,52.21,42.68,-0.86,2.18,,
2026-04-17,123261,普联转债,157.537,-0.05,63.07,220.61,2.429,96.61,-4.94,A+,计算机,szcy,2031-12-05,5.638,1964.82,5.11,18.26,17.64,0.06,3.77,,
2026-04-17,118062,天准转债,216.6,7.77,63.41,280.01,8.72,132.55,-10.6,AA-,机械设备,shkc,2031-12-11,5.655,152880.16,81.25,55.73,73.87,2.7,7.69,,
2026-04-17,123171,共同转债,130.873,-0.03,63.56,194.43,3.799,80.02,-3.54,A,医药生物,szcy,2028-11-28,2.619,2281.01,4.58,27.12,21.7,-1.0,2.87,,
2026-04-17,127093,章鼓转债,131.268,0.13,64.69,195.96,2.425,79.7,-3.03,A,机械设备,szmb,2029-10-17,3.504,2335.8,7.36,10.15,8.09,-1.7,1.93,,
2026-04-17,123214,东宝转债,132.0,0.09,65.12,197.12,4.549,79.94,-3.55,A+,医药生物,szcy,2029-07-31,3.29,2451.47,4.09,6.63,5.3,-1.85,1.83,,
2026-04-17,118053,正帆转债,141.015,0.28,66.32,207.34,10.41,84.79,-3.98,AA,机械设备,shkc,2031-03-18,4.921,4262.62,2.91,38.45,32.6,0.99,2.59,,
2026-04-17,118064,联瑞转债,248.84,2.24,66.37,315.21,6.95,149.57,-12.92,AA,基础化工,shkc,2032-01-07,5.729,58187.48,33.2,63.55,95.05,3.38,14.05,,
2026-04-17,123229,艾录转债,137.021,-0.57,67.71,204.73,1.779,81.7,-3.71,A+,轻工制造,szcy,2029-10-23,3.521,1052.93,4.3,10.0,8.17,-1.21,2.42,,
2026-04-17,113643,风语转债,135.998,0.5,68.32,204.32,4.994,80.8,-7.54,AA-,传媒,shmb,2028-03-25,1.94,3937.25,5.81,11.82,9.55,-0.62,2.65,,
2026-04-17,113693,志邦转债,130.113,0.02,68.42,198.53,6.7,77.26,-2.64,AA,轻工制造,shmb,2031-03-18,4.921,2964.32,3.4,11.52,8.9,-1.44,1.14,,
2026-04-17,123157,科蓝转债,140.787,-0.78,68.59,209.38,2.34,83.51,-7.04,A,计算机,szcy,2028-08-30,2.373,2058.75,6.23,16.01,13.37,0.0,7.88,,
2026-04-17,123168,惠云转债,132.655,0.48,68.81,201.47,4.899,78.59,-4.25,AA-,基础化工,szcy,2028-11-23,2.606,2948.64,4.54,10.74,8.44,-0.47,2.53,,
2026-04-17,113666,爱玛转债,129.95,0.24,68.93,198.88,19.994,76.93,-4.76,AA,汽车,shmb,2029-02-23,2.858,6586.8,2.54,37.49,28.84,-1.6,2.52,,
2026-04-17,123262,神宇转债,145.888,0.61,70.79,216.68,5.0,85.42,-4.36,AA-,通信,szcy,2031-12-10,5.652,4196.96,5.77,38.82,33.16,0.61,5.55,,
2026-04-17,123142,申昊转债,124.472,0.69,71.47,195.94,5.494,72.59,-5.24,A-,电力设备,szcy,2028-03-18,1.921,4428.48,6.5,33.71,24.47,3.91,4.9,,
2026-04-17,123144,裕兴转债,127.603,0.47,71.89,199.49,5.997,74.24,-4.32,A+,基础化工,szcy,2028-04-11,1.986,2769.74,3.62,8.5,6.31,-0.16,1.15,,
2026-04-17,127056,中特转债,129.701,0.42,72.24,201.94,49.996,75.3,-9.64,AAA,钢铁,szmb,2028-02-25,1.86,5287.66,0.81,22.23,16.74,-0.59,1.94,,
2026-04-17,118059,颀中转债,164.483,1.43,72.25,236.73,8.5,95.49,-6.7,AA+,电子,shkc,2031-11-03,5.551,5350.86,3.84,13.75,13.13,1.63,2.6,,
2026-04-17,127112,尚太转债,152.85,0.77,73.4,226.25,17.34,88.15,-5.41,AA+,电力设备,szmb,2032-01-15,5.751,6611.56,2.5,84.71,74.67,-0.08,2.88,,
2026-04-17,113699,金25转债,171.988,-0.57,73.57,245.56,20.0,99.09,-7.12,AA,有色金属,shmb,2031-09-26,5.447,7329.89,2.12,63.46,62.88,-1.3,3.72,,
2026-04-17,123196,正元转02,134.835,-0.12,73.73,208.57,3.501,77.61,-4.17,A+,计算机,szcy,2029-04-18,3.006,1461.98,3.09,21.93,17.02,-1.62,2.22,,
2026-04-17,113648,巨星转债,129.068,0.33,73.85,202.92,8.997,74.24,-6.19,AA-,农林牧渔,shmb,2028-04-25,2.025,3482.63,3.0,25.04,18.59,-1.33,2.96,,
2026-04-17,123263,鼎捷转债,164.4,1.67,74.71,239.11,8.277,94.1,-6.39,AA,计算机,szcy,2031-12-15,5.666,17560.93,13.01,43.54,40.97,-0.73,4.66,,
2026-04-17,118024,冠宇转债,127.592,0.43,75.73,203.32,30.889,72.61,-4.0,AA,电力设备,shkc,2028-10-24,2.523,8698.95,2.21,22.89,16.62,1.22,2.44,,
2026-04-17,123265,耐普转02,162.18,1.49,75.76,237.94,4.5,92.27,-5.33,A+,机械设备,szcy,2032-01-15,5.751,15837.51,21.54,38.44,35.47,1.05,3.26,,
2026-04-17,127038,国微转债,131.73,0.59,75.84,207.57,14.916,74.91,-13.51,AA+,电子,szmb,2027-06-10,1.148,7468.49,3.79,97.3,72.89,2.68,4.66,,
2026-04-17,113627,太平转债,124.366,0.86,76.41,200.78,7.997,70.5,-8.32,AA,纺织服饰,shmb,2027-07-15,1.244,3974.63,4.0,20.88,14.72,2.51,1.6,,
2026-04-17,113701,祥和转债,145.021,-0.4,76.76,221.78,4.0,82.05,-3.37,A+,机械设备,shmb,2032-03-02,5.88,2876.75,4.95,13.59,11.15,-0.98,3.66,,
2026-04-17,118065,艾为转债,151.1,0.72,77.28,228.38,19.01,85.23,-5.05,AA+,电子,shkc,2032-01-22,5.77,9057.05,3.16,79.83,68.04,0.15,3.78,,
2026-04-17,118066,统联转债,150.188,0.39,77.85,228.04,5.76,84.45,-4.68,AA-,电子,shkc,2032-03-02,5.88,3758.08,4.36,56.2,47.46,-2.61,5.87,,
2026-04-17,123165,回天转债,131.132,0.33,78.12,209.25,8.497,73.62,-3.99,AA-,基础化工,szcy,2028-10-27,2.532,1649.93,1.48,15.2,11.19,0.63,2.07,,
2026-04-17,123266,博士转债,146.779,0.19,78.66,225.44,3.75,82.16,-4.01,AA,商贸零售,szcy,2032-03-17,5.921,3989.79,7.27,30.43,25.0,-0.24,6.72,,
2026-04-17,118067,上26转债,145.856,-0.03,78.82,224.68,3.25,81.56,-3.58,A+,汽车,shkc,2032-03-17,5.921,7008.34,14.79,32.6,26.59,-1.19,2.61,,
2026-04-17,123192,科思转债,129.995,0.08,80.42,210.42,7.187,72.05,-3.09,AA-,美容护理,szcy,2029-04-13,2.992,2192.19,2.35,17.39,12.53,-0.4,2.16,,
2026-04-17,118022,锂科转债,128.581,0.36,80.71,209.29,32.497,71.15,-5.05,AA,电力设备,shkc,2028-10-11,2.488,6243.24,1.49,15.53,11.05,1.19,3.04,,
2026-04-17,123065,宝莱转债,126.681,0.36,80.86,207.54,2.18,70.04,-24.21,AA-,医药生物,szcy,2026-09-04,0.384,3511.43,12.74,23.8,16.67,3.28,3.64,,
2026-04-17,123264,双乐转债,141.5,0.6,81.13,222.63,8.0,78.12,-3.81,AA-,基础化工,szcy,2031-12-25,5.693,2204.64,1.95,36.7,28.67,0.24,1.73,,
2026-04-17,118063,金05转债,177.663,1.72,81.4,259.06,16.71,97.94,-7.94,AA+,电力设备,shkc,2031-12-24,5.69,22831.28,7.77,89.28,87.44,0.99,7.69,,
2026-04-17,123150,九强转债,132.63,0.12,82.3,214.93,11.21,72.76,-6.85,AA-,医药生物,szcy,2028-06-30,2.206,3345.16,2.25,16.48,11.99,-0.99,1.76,,
2026-04-17,113610,灵康转债,124.9,-0.28,83.26,208.16,2.53,68.15,-12.75,A-,医药生物,shmb,2026-12-01,0.625,1518.27,4.82,6.5,4.43,-4.73,4.35,,
2026-04-17,123180,浙矿转债,141.5,0.67,83.3,224.8,3.197,77.2,-6.03,AA-,机械设备,szcy,2029-03-09,2.896,3672.91,8.17,47.89,36.97,-0.78,2.59,,
2026-04-17,113647,禾丰转债,126.921,0.14,83.73,210.65,14.669,69.08,-4.75,AA,农林牧渔,shmb,2028-04-22,2.016,3932.54,2.11,10.09,6.97,-1.27,0.94,,
2026-04-17,113636,甬金转债,127.729,0.61,84.72,212.45,9.995,69.15,-4.97,AA-,钢铁,shmb,2027-12-13,1.658,2644.93,2.07,26.74,18.49,1.48,1.14,,
2026-04-17,113682,益丰转债,130.732,0.05,85.41,216.14,17.968,70.51,-3.46,AA,医药生物,shmb,2030-03-04,3.882,3140.31,1.34,31.84,22.45,-2.18,2.44,,
2026-04-17,123260,卓镁转债,171.87,2.18,85.87,257.74,4.5,92.47,-6.5,A+,汽车,szcy,2031-11-06,5.559,8923.73,11.64,52.3,48.36,0.08,4.83,,
2026-04-17,127060,湘佳转债,124.356,0.4,85.96,210.32,6.399,66.87,-4.82,A+,农林牧渔,szmb,2028-04-19,2.008,2672.98,3.36,21.13,14.13,-1.67,1.68,,
2026-04-17,118061,茂莱转债,210.376,5.75,86.49,296.87,5.625,112.81,-9.95,A+,电子,shkc,2031-11-20,5.597,86671.66,73.52,364.43,411.11,16.33,17.12,,
2026-04-17,123113,仙乐转债,124.748,0.81,87.03,211.78,10.248,66.7,-7.9,AA-,食品饮料,szcy,2027-04-19,1.006,3909.92,3.06,31.86,21.25,-0.89,2.46,,
2026-04-17,118020,芳源转债,124.796,1.03,87.06,211.86,6.417,66.71,0.41,BBB,电力设备,shkc,2028-09-23,2.438,13372.19,16.57,14.0,9.34,-0.95,10.51,,
2026-04-17,113700,海天转债,140.574,0.28,88.64,229.21,8.01,74.52,-3.65,AA,环保,shmb,2032-02-04,5.806,1865.79,1.66,12.52,9.33,-1.37,1.51,,
2026-04-17,127017,万青转债,112.731,0.0,88.92,201.65,9.995,59.67,1.89,AA+,建筑材料,szmb,2026-06-03,0.129,5584.3,4.96,8.53,5.09,-0.78,0.61,,
2026-04-17,123175,百畅转债,121.783,-0.09,89.94,211.72,4.199,64.12,-1.63,A,环保,szcy,2029-02-22,2.855,1778.83,3.48,20.4,13.08,-0.98,1.72,,
2026-04-17,113625,江山转债,127.21,0.26,92.37,219.58,5.825,66.13,-4.69,AA-,轻工制造,shmb,2027-06-11,1.151,1679.15,2.27,19.84,13.12,-1.13,2.14,,
2026-04-17,123109,昌红转债,132.983,2.29,93.11,226.09,4.595,68.86,-14.18,AA-,机械设备,szcy,2027-04-01,0.956,8634.06,14.15,26.72,18.4,8.11,5.96,,
2026-04-17,127068,顺博转债,128.776,-0.33,94.02,222.8,8.3,66.37,-6.1,AA-,有色金属,szmb,2028-08-12,2.323,3386.79,3.16,11.27,7.48,-0.13,1.5,,
2026-04-17,123138,丝路转债,132.448,-0.21,94.46,226.91,2.393,68.11,-6.26,A,计算机,szcy,2028-03-02,1.877,2457.11,7.75,26.53,18.07,-2.48,4.71,,
2026-04-17,127062,垒知转债,132.02,-0.36,96.86,228.88,3.958,67.06,-5.34,AA-,建筑材料,szmb,2028-04-21,2.014,1753.69,3.35,7.59,5.09,-2.12,0.97,,
2026-04-17,111009,盛泰转债,127.024,-0.14,98.13,225.15,7.011,64.11,-4.44,AA,纺织服饰,shmb,2028-11-07,2.562,2630.87,2.95,10.56,6.77,-1.02,1.51,,
2026-04-17,113616,韦尔转债,116.816,0.51,99.78,216.6,24.324,58.47,-8.35,AA+,电子,shmb,2026-12-28,0.699,4386.88,1.54,159.12,93.04,-0.71,4.17,,
2026-04-17,123250,嘉益转债,130.518,0.43,105.96,236.48,3.955,63.37,-2.09,A+,轻工制造,szcy,2030-11-07,4.562,4246.3,8.21,79.66,50.48,-2.83,4.07,,
2026-04-17,113589,天创转债,194.824,-4.75,106.77,301.59,0.663,94.22,-237.14,A-,纺织服饰,shmb,2026-06-24,0.186,14642.45,110.59,12.29,11.58,-0.69,4.55,,
2026-04-17,113634,珀莱转债,129.979,0.41,109.45,239.43,7.507,62.06,-6.36,AA,美容护理,shmb,2027-12-08,1.644,1769.94,1.82,95.46,59.24,-1.23,4.14,,
